Population,State,City
7979,Washington,Liberty Lake
1344,Washington,Long Beach
36374,Washington,Longview
12808,Washington,Lynden
36396,Washington,Lynnwood
2328,Washington,Mabton
63153,Washington,Marysville
4532,Washington,Mattawa
1609,Washington,McCleary
3096,Washington,Medina
17562,Washington,Monroe
3881,Washington,Montesano
1126,Washington,Morton
21410,Washington,Moses Lake
756,Washington,Mossyrock
20286,Washington,Mountlake Terrace
3598,Washington,Moxee
20707,Washington,Mukilteo
10928,Washington,Newcastle
6094,Washington,North Bend
673,Washington,Oakville
5632,Washington,Ocean Shores
880,Washington,Odessa
1674,Washington,Oroville
7577,Washington,Othello
1028,Washington,Palouse
19053,Washington,Port Angeles
11818,Washington,Port Orchard
9429,Washington,Poulsbo
5817,Washington,Prosser
38532,Washington,Puyallup
7085,Washington,Quincy
1918,Washington,Rainier
2793,Washington,Raymond
565,Washington,Reardan
1105,Washington,Republic
52465,Washington,Richland
5426,Washington,Ridgefield
1679,Washington,Ritzville
559,Washington,Rosalia
803,Washington,Roy
2219,Washington,Royal City
766,Washington,Ruston
49805,Washington,Sammamish
27896,Washington,Seatac
7376,Washington,Selah
6626,Washington,Sequim
9323,Washington,Snohomish
11890,Washington,Snoqualmie
1602,Washington,South Bend
278,Washington,Springdale
6476,Washington,Stanwood
6099,Washington,Steilacoom
4733,Washington,Sultan
1340,Washington,Sumas
9575,Washington,Sumner
1700,Washington,Tenino
1200,Washington,Tieton
1022,Washington,Tonasket
9029,Washington,Toppenish
946,Washington,Twisp
6059,Washington,Union Gap
31708,Washington,University Place
31889,Washington,Walla Walla
5067,Washington,Wapato
2759,Washington,Warden
2042,Washington,Westport
12905,Washington,West Richland
2269,Washington,White Salmon
856,Washington,Wilbur
1326,Washington,Winlock
409,Washington,Winthrop
11325,Washington,Woodinville
5535,Washington,Woodland
1326,Washington,Woodway
1039,Washington,Yarrow Point
7211,Washington,Yelm
3051,Washington,Zillah
1184,West_Virginia,Alderson
514,West_Virginia,Beech Bottom
1920,West_Virginia,Belington
1389,West_Virginia,Benwood
10517,West_Virginia,Bluefield
8425,West_Virginia,Bridgeport
1264,West_Virginia,Chapmanville
5421,West_Virginia,Charles Town
16389,West_Virginia,Clarksburg
554,West_Virginia,Clearview
1559,West_Virginia,Eleanor
7183,West_Virginia,Elkins
2888,West_Virginia,Fayetteville
609,West_Virginia,Gauley Bridge
894,West_Virginia,Glasgow
1494,West_Virginia,Glen Dale
1553,West_Virginia,Glenville
5183,West_Virginia,Grafton
1903,West_Virginia,Granville
1136,West_Virginia,Hamlin
1339,West_Virginia,Harpers Ferry/Bolivar
1819,West_Virginia,Harrisville
2604,West_Virginia,Hinton
6382,West_Virginia,Hurricane
3119,West_Virginia,Kenova
5307,West_Virginia,Keyser
3981,West_Virginia,Lewisburg
880,West_Virginia,Lumberport
1489,West_Virginia,Marmet
956,West_Virginia,Mason
2525,West_Virginia,Milton
2492,West_Virginia,Moorefield
1398,West_Virginia,Mount Hope
5345,West_Virginia,New Martinsville
7137,West_Virginia,Nitro
1580,West_Virginia,Nutter Fort
1355,West_Virginia,Oceana
31207,West_Virginia,Parkersburg
2944,West_Virginia,Philippi
4300,West_Virginia,Point Pleasant
6474,West_Virginia,Princeton
1492,West_Virginia,Rainelle
3852,West_Virginia,Ravenswood
600,West_Virginia,Reedsville
3249,West_Virginia,Ripley
1806,West_Virginia,Romney
1778,West_Virginia,Ronceverte
